Links,Page,DocumentID,LinkType
sabotage.Computer,2,CERTFR-2022-CTI-004.pdf,textlink
https://www.ssi.gouv.fr/administration/guide/recommandations-relatives-a-lauthentification-multifacteur-et-aux-mots-de-passe/,3,CERTFR-2022-CTI-004.pdf,textlink
https://www.ssi.gouv.fr/en/guide/ransomware-attacks-all-concerned/,3,CERTFR-2022-CTI-004.pdf,textlink
operators.In,5,CERTFR-2022-CTI-004.pdf,textlink
objective.As,7,CERTFR-2022-CTI-004.pdf,textlink
activity.In,7,CERTFR-2022-CTI-004.pdf,textlink
https://www.ssi.gouv.fr/administration/guide/guide-dhygiene-informatique/,11,CERTFR-2022-CTI-004.pdf,textlink
https://www.cert.ssi.gouv.fr/actualite/CERTFR-2022-ACT-008/,11,CERTFR-2022-CTI-004.pdf,textlink
https://www.ssi.gouv.fr/en/guide/mapping-the-information-system/,11,CERTFR-2022-CTI-004.pdf,textlink
circumventionmeasures.In,11,CERTFR-2022-CTI-004.pdf,textlink
https://www.ssi.gouv.fr/administration/guide/recommandations-pour-la-securisation-de-la-mise-en-oeuvre-du-protocole-openid-connect/,12,CERTFR-2022-CTI-004.pdf,textlink
https://www.ssi.gouv.fr/administration/guide/recommandations-relatives-a-lauthentification-multifacteur-et-aux-mots-de-passe/,12,CERTFR-2022-CTI-004.pdf,textlink
cloud.In,12,CERTFR-2022-CTI-004.pdf,textlink
https://www.lemonde.fr/pixels/article/2021/11/19/comment-le-renseignement-francais-a-traque-pegasus-apres-les-revelations-du-monde_6102638_4408996.html,14,CERTFR-2022-CTI-004.pdf,textlink
https://www.bleepingcomputer.com/news/security/us-declares-state-of-emergency-after-ransomware-hits-largest-pipeline/,14,CERTFR-2022-CTI-004.pdf,textlink
https://intel471.com/blog/bulletproof-hosting-yalishanda-ransomware-banking-trojans-information-stealers,14,CERTFR-2022-CTI-004.pdf,textlink
https://securityaffairs.co/wordpress/123661/cyber-crime/evil-corp-macaw-locker.html,14,CERTFR-2022-CTI-004.pdf,textlink
https://krebsonsecurity.com/2019/07/meet-the-worlds-biggest-bulletproof-hoster/,14,CERTFR-2022-CTI-004.pdf,textlink
https://thehackernews.com/2021/07/revil-used-0-day-in-kaseya-ransomware.html,14,CERTFR-2022-CTI-004.pdf,textlink
https://www.cert.ssi.gouv.fr/uploads/CERTFR-2020-CTI-005.pdf,14,CERTFR-2022-CTI-004.pdf,textlink
https://www.cert.ssi.gouv.fr/cti/CERTFR-2021-CTI-004/,14,CERTFR-2022-CTI-004.pdf,textlink
https://www.cert.ssi.gouv.fr/cti/CERTFR-2021-CTI-010/,14,CERTFR-2022-CTI-004.pdf,textlink
https://www.cert.ssi.gouv.fr/cti/CERTFR-2021-CTI-012/,14,CERTFR-2022-CTI-004.pdf,textlink
https://www.cert.ssi.gouv.fr/cti/CERTFR-2020-CTI-010/,14,CERTFR-2022-CTI-004.pdf,textlink
https://attack.mitre.org/software/S0013/,14,CERTFR-2022-CTI-004.pdf,textlink
https://attack.mitre.org/software/S0596/,14,CERTFR-2022-CTI-004.pdf,textlink
https://krebsonsecurity.com/2020/10/amid-an-embarrassment-of-riches-ransom-gangs-increasingly-outsource-their-work/,14,CERTFR-2022-CTI-004.pdf,hyperlink
https://www.justice.gov/opa/pr/three-members-notorious-international-cybercrime-group-fin7-custody-role-attacking-over-100,14,CERTFR-2022-CTI-004.pdf,hyperlink
https://www.itnews.com.au/news/us-to-give-ransomware-attacks-similar-priority-as-terrorism-official-says-565470,14,CERTFR-2022-CTI-004.pdf,hyperlink
https://www.bleepingcomputer.com/news/security/new-sarbloh-ransomware-supports-indian-farmers-protest/,14,CERTFR-2022-CTI-004.pdf,hyperlink
https://www.trustwave.com/en-us/resources/blogs/spiderlabs-blog/the-golden-tax-department-and-the-emergence-of-goldenspy-malware/,14,CERTFR-2022-CTI-004.pdf,hyperlink
