Links,Page,DocumentID,LinkType
https://www.enisa.europa.eu/topics/threat-risk-management/threats-and-trends/ad-hoc-working-group-cyber-threat-landscapes,1,ENISA Threat Landscape 2022.pdf,textlink
www.enisa.europa.eu,1,ENISA Threat Landscape 2022.pdf,textlink
http://www.enisa.europa.eu/,1,ENISA Threat Landscape 2022.pdf,hyperlink
mailto:etl@enisa.europa.eu,1,ENISA Threat Landscape 2022.pdf,hyperlink
mailto:press@enisa.europa.eu,1,ENISA Threat Landscape 2022.pdf,hyperlink
10.SUPPLY,3,ENISA Threat Landscape 2022.pdf,textlink
https://www.ria.ee/en/news/trends-and-challenges-cyber-security-q1-2022.html,4,ENISA Threat Landscape 2022.pdf,textlink
https://query.prod.cms.rt.microsoft.com/cms/api/am/binary/RE4Vwwd,4,ENISA Threat Landscape 2022.pdf,textlink
https://www.enisa.europa.eu/topics/threat-risk-management/threats-and-trends/ad-hoc-working-group-cyber-threat-landscapes,7,ENISA Threat Landscape 2022.pdf,textlink
https://quointelligence.eu/2022/01/ransomware-and-other-cybersecurity-predictions-for-2022/,7,ENISA Threat Landscape 2022.pdf,textlink
https://www.cfr.org/blog/cyber-proxies-ukraine-conflict-implications-international-norms,7,ENISA Threat Landscape 2022.pdf,textlink
https://www.enisa.europa.eu/publications/enisa-threat-landscape-methodology,7,ENISA Threat Landscape 2022.pdf,textlink
https://www.europol.europa.eu/activities-services/main-reports/internet-organised-crime-threat-assessment-iocta-2020,8,ENISA Threat Landscape 2022.pdf,textlink
https://www.enisa.europa.eu/publications/enisa-threat-landscape-for-ransomware-attacks,8,ENISA Threat Landscape 2022.pdf,textlink
https://www.imperva.com/learn/application-security/social-engineering-attack/,8,ENISA Threat Landscape 2022.pdf,textlink
https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-171r2.pdf,8,ENISA Threat Landscape 2022.pdf,textlink
https://csrc.nist.gov/glossary/term/malware,8,ENISA Threat Landscape 2022.pdf,textlink
https://www.uscert.gov/ncas/tips/ST04-015,8,ENISA Threat Landscape 2022.pdf,textlink
https://www.enisa.europa.eu/publications/threat-landscape-for-supply-chain-attacks,9,ENISA Threat Landscape 2022.pdf,textlink
https://www.accenture.com/ae-en/insights/security/cyber-threat-intelligence,9,ENISA Threat Landscape 2022.pdf,textlink
https://www.ria.ee/en/news/trends-and-challenges-cyber-security-q1-2022.html,10,ENISA Threat Landscape 2022.pdf,textlink
https://query.prod.cms.rt.microsoft.com/cms/api/am/binary/RE4Vwwd,10,ENISA Threat Landscape 2022.pdf,textlink
https://www.europarl.europa.eu/RegData/etudes/STUD/2017/603175/EPRS_STU(2017)603175_EN.pdf,11,ENISA Threat Landscape 2022.pdf,textlink
https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32019R0881&from=EN),12,ENISA Threat Landscape 2022.pdf,textlink
https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32016L1148&from=EN,12,ENISA Threat Landscape 2022.pdf,textlink
https://ec.europa.eu/commission/presscorner/detail/en/IP_22_2985,12,ENISA Threat Landscape 2022.pdf,textlink
https://www.enisa.europa.eu/publications/enisa-threat-landscape-methodology,19,ENISA Threat Landscape 2022.pdf,textlink
https://www.misp-project.org/taxonomies.html#_estimative_language,20,ENISA Threat Landscape 2022.pdf,textlink
https://github.com/MISP/misp-galaxy,20,ENISA Threat Landscape 2022.pdf,textlink
https://www.trendmicro.com/vinfo/us/security/research-and-analysis/predictions/2022,22,ENISA Threat Landscape 2022.pdf,textlink
https://www.mandiant.com/resources/m-trends-2022,22,ENISA Threat Landscape 2022.pdf,textlink
https://www.atlanticcouncil.org/in-depth-research-reports/report/countering-cyber-proliferation-zeroing-in-on-access-as-a-service/,23,ENISA Threat Landscape 2022.pdf,textlink
https://www.justice.gov/opa/pr/justice-department-announces-court-authorized-disruption-botnet-controlled-russian-federation,23,ENISA Threat Landscape 2022.pdf,textlink
https://www.cisa.gov/uscert/ncas/current-activity/2021/03/10/fbi-cisa-joint-advisory-compromise-microsoft-exchange-server,23,ENISA Threat Landscape 2022.pdf,textlink
https://www.bleepingcomputer.com/news/security/log4j-vulnerability-now-used-by-state-backed-hackers-access-brokers/,23,ENISA Threat Landscape 2022.pdf,textlink
https://media.cert.europa.eu/static/MEMO/2021/TLP-WHITE-2021Q3-Threat_Landscape_Report-Executive-Summary-v1.0.pdf,23,ENISA Threat Landscape 2022.pdf,textlink
https://media.cert.europa.eu/static/MEMO/2021/TLP-WHITE-2021Q4-Threat_Landscape_Report-Executive-Summary-v1.0.pdf,23,ENISA Threat Landscape 2022.pdf,textlink
https://therecord.media/microsoft-ransomware-groups-nation-states-exploiting-atlassian-confluence-vulnerability/,23,ENISA Threat Landscape 2022.pdf,textlink
https://www.pwc.com/gx/en/issues/cybersecurity/cyber-threat-intelligence/cyber-year-in-retrospect.html,23,ENISA Threat Landscape 2022.pdf,textlink
https://securityaffairs.co/wordpress/131992/apt/nation-state-actors-follina-exploits.html,23,ENISA Threat Landscape 2022.pdf,textlink
https://www.microsoft.com/en-us/security/business/microsoft-digital-defense-report,23,ENISA Threat Landscape 2022.pdf,textlink
https://www.esentire.com/resources/library/the-state-of-zero-day-attacks-in-2021,23,ENISA Threat Landscape 2022.pdf,textlink
https://blog.google/threat-analysis-group/how-we-protect-users-0-day-attacks/,23,ENISA Threat Landscape 2022.pdf,textlink
https://thehackernews.com/2021/07/chinas-new-law-requires-researchers-to.html,23,ENISA Threat Landscape 2022.pdf,textlink
https://www.crowdstrike.com/resources/reports/global-threat-report/,23,ENISA Threat Landscape 2022.pdf,textlink
https://www.cisa.gov/uscert/ncas/alerts/aa21-110a,23,ENISA Threat Landscape 2022.pdf,textlink
https://www.cisa.gov/uscert/ncas/alerts/aa21-321a,23,ENISA Threat Landscape 2022.pdf,textlink
https://www.cisa.gov/uscert/ncas/alerts/aa22-054a,23,ENISA Threat Landscape 2022.pdf,textlink
https://www.cisa.gov/uscert/ncas/alerts/aa22-074a,23,ENISA Threat Landscape 2022.pdf,textlink
https://www.cisa.gov/uscert/ncas/alerts/aa22-138a,23,ENISA Threat Landscape 2022.pdf,textlink
https://www.cisa.gov/uscert/ncas/alerts/aa22-158a,23,ENISA Threat Landscape 2022.pdf,textlink
https://www.dragos.com/blog/industry-news/chernovite-pipedream-malware-targeting-industrial-control-systems/,24,ENISA Threat Landscape 2022.pdf,textlink
https://www.dragos.com/blog/industry-news/the-evolution-of-cyber-attacks-on-electric-operations/,24,ENISA Threat Landscape 2022.pdf,textlink
https://docs.google.com/spreadsheets/d/1qpVZVaSmxNELB2DaGEDzp6QNG236KcC3wPmGUtMQ-zQ/edit#gid=0,24,ENISA Threat Landscape 2022.pdf,textlink
https://www.mandiant.com/resources/attackers-deploy-new-ics-attack-framework-triton,24,ENISA Threat Landscape 2022.pdf,textlink
https://hub.dragos.com/hubfs/116-Whitepapers/Dragos_ChernoviteWP_v2b.pdf?hsLang=en,24,ENISA Threat Landscape 2022.pdf,textlink
https://www.welivesecurity.com/2022/04/12/industroyer2-industroyer-reloaded/,24,ENISA Threat Landscape 2022.pdf,textlink
https://www.mandiant.com/resources/incontroller-state-sponsored-ics-tool,24,ENISA Threat Landscape 2022.pdf,textlink
https://www.mandiant.com/resources/industroyer-v2-old-malware-new-tricks,24,ENISA Threat Landscape 2022.pdf,textlink
https://query.prod.cms.rt.microsoft.com/cms/api/am/binary/RE4Vwwd,24,ENISA Threat Landscape 2022.pdf,textlink
https://www.dragos.com/wp-content/uploads/CrashOverride-01.pdf,24,ENISA Threat Landscape 2022.pdf,textlink
https://www.wired.com/2014/11/countdown-to-zero-day-stuxnet/,24,ENISA Threat Landscape 2022.pdf,textlink
https://www.dragos.com/wp-content/uploads/TRISIS-01.pdf,24,ENISA Threat Landscape 2022.pdf,textlink
https://www.cisa.gov/uscert/ncas/alerts/aa22-103a,24,ENISA Threat Landscape 2022.pdf,textlink
https://www.dragos.com/year-in-review/,24,ENISA Threat Landscape 2022.pdf,textlink
https://www.eset.com/int/industroyer/,24,ENISA Threat Landscape 2022.pdf,textlink
https://unit42.paloaltonetworks.c/,24,ENISA Threat Landscape 2022.pdf,hyperlink
https://www.consilium.europa.eu/en/press/press-releases/2022/05/10/russian-cyber-operations-against-ukraine-declaration-by-the-high-representative-on-behalf-of-the-european-union/,25,ENISA Threat Landscape 2022.pdf,textlink
https://www.itworldcanada.com/article/us-uk-sanctions-may-spark-retaliatory-cyber-attacks-on-western-critical-infrastructure/474071,25,ENISA Threat Landscape 2022.pdf,textlink
https://www.justice.gov/usao-edny/pr/hacker-and-ransomware-designer-charged-use-and-sale-ransomware-and-profit-sharing,25,ENISA Threat Landscape 2022.pdf,textlink
https://www.gov.uk/government/news/russia-behind-cyber-attack-with-europe-wide-impact-an-hour-before-ukraine-invasion,25,ENISA Threat Landscape 2022.pdf,textlink
