Links,DocumentID,From_PDF
/,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
https://twitter.com/lazy_daemon,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
https://www.linkedin.com/in/robert-giczewski-20182013/,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
https://github.com/lazydaemon,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
/,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
/about/,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
/projects/,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
/feed.xml,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
/category/malware_analysis,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
/category/reverse_engineering,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
https://malware.love/malware_analysis/reverse_engineering/2023/02/12/analyzing-truebot-packer.html,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
/static/img/export_calls_dec_fn.png,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
https://github.com/CERT-Polska/malduck,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
https://malduck.readthedocs.io/en/latest/procmem.html?highlight=yarav#malduck.procmem.procmem.ProcessMemory.yarav,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
/static/img/matching_offset_va.png,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
https://malduck.readthedocs.io/en/latest/string.html?highlight=uint32v#malduck.uint32,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
/static/img/truebot_yara_push_example.png,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
/static/img/truebot_read_blob_va_and_len.png,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
https://github.com/lazydaemon/mw_analysis/blob/main/truebot/truebot_unpack.py#L9,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
https://github.com/lazydaemon/mw_analysis/blob/main/truebot/truebot_unpack.py#L64,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
https://malware.love/malware_analysis/reverse_engineering/2023/02/12/analyzing-truebot-packer.html,https://malware.love/malware_analysis/reverse_engineering/2023/02/18/analyzing-truebot-static-unpacking.html,threat-report-24th-march-2023.pdf
