Links,DocumentID,From_PDF
/index.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/about/new_to_capec.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/index.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/about/index.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/about/index.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/about/board.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/about/glossary.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/about/use_cases.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/about/resources.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/about/documents.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/about/faq.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/about/new_to_capec.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/data/index.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/data/index.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/data/downloads.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/data/reports.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/data/archive.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/community/index.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/community/index.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/community/citations.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/community/usage.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/community/related.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/community/registration.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://www.mail-archive.com/capec-research-list@mitre.org/,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/about/documents.html#capec_user_summit,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/news/index.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/news/index.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://twitter.com/CweCapec,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://www.linkedin.com/showcase/cve-cwe-capec,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://medium.com/@CWE_CAPEC,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://outofbounds.buzzsprout.com/,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://www.youtube.com/channel/UCpY9VIpRmFK4ebD6orssifA,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/news/archives/index.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/find/index.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/data/definitions/1000.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/data/definitions/3000.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/data/index.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/about/new_to_capec.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://cwe.mitre.org/,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/news/index.html#march_13_2023_Thank_You_for_Responding_to_CAPEC_Stakeholder_Survey,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/news/index.html#january_24_2023_CAPEC_List_Version_3.9_Now_Available,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://medium.com/@CWE_CAPEC/community-actively-working-to-enhance-cwes-ics-ot-coverage-1b4f7bf0a6dd,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://youtu.be/MdMm42bjdGU,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/news/index.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://www.mitre.org,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/sitemap.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/about/termsofuse.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
#,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/about/cookie_notice.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://cwe.mitre.org/about/privacy_policy.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
mailto:capec@mitre.org,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://twitter.com/CweCapec,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://www.linkedin.com/showcase/cve-cwe-capec,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://www.youtube.com/channel/UCpY9VIpRmFK4ebD6orssifA,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://outofbounds.buzzsprout.com/,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://medium.com/@CWE_CAPEC,https://capec.mitre.org,threat-report-24th-march-2023.pdf
/about/termsofuse.html,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://www.dhs.gov/,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://www.dhs.gov/cisa/cybersecurity-division,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://www.dhs.gov/science-and-technology/hssedi,https://capec.mitre.org,threat-report-24th-march-2023.pdf
http://www.mitre.org/,https://capec.mitre.org,threat-report-24th-march-2023.pdf
https://www.dhs.gov/science-and-technology/hssedi,https://capec.mitre.org,threat-report-24th-march-2023.pdf
