Links,DocumentID,From_PDF
https://www.openssl.org/news/secadv/20140407.txt,http://heartbleed.com,threat-report-24th-march-2023.pdf
http://cve.mitre.org/,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.synopsys.com/software-integrity/security-testing/fuzz-testing/defensics.html,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://news.netcraft.com/archives/2014/04/02/april-2014-web-server-survey.html,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://en.wikipedia.org/wiki/Transport_Layer_Security#BEAST_attack,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://twitter.com/ivanristic/status/453280081897467905,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.synopsys.com/software-integrity/security-testing/fuzz-testing.html,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.synopsys.com/software-integrity/security-testing.html,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://gotofail.com/,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.kyberturvallisuuskeskus.fi/en,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.openssl.org/support/donations.html,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.openssl.org/news/secadv/20140407.txt,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.openssl.org/news/secadv/20140407.txt,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://blog.cloudflare.com/staying-ahead-of-openssl-vulnerabilities,http://heartbleed.com,threat-report-24th-march-2023.pdf
http://heartbleed.com/,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.ubuntu.com/usn/usn-2165-1/,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.freebsd.org/security/advisories/FreeBSD-SA-14:06.openssl.asc,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.freshports.org/security/openssl/,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://access.redhat.com/errata/RHSA-2014:0376,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://lists.centos.org/pipermail/centos-announce/2014-April/020249.html,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://lists.fedoraproject.org/pipermail/announce/2014-April/003205.html,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.kb.cert.org/vuls/id/720951/,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.cert.at/warnings/all/20140408.html,http://heartbleed.com,threat-report-24th-march-2023.pdf
http://www.circl.lu/pub/tr-21/,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.cert.ssi.gouv.fr/,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.jpcert.or.jp/english/at/2014/at140013.html,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.cert.se/2014/04/ny-sarbarhet-i-openssl-1-0-1,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.cert.org.cn/publish/main/9/2014/20140410091311360563426/20140410091311360563426_.html,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.publicsafety.gc.ca/cnt/rsrcs/cybr-ctr/2014/av14-017-en.aspx,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://cert.litnet.lt/2015/05/heartbleed-openssl-pazeidziamumas-3/,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.cert.org.mx/historico_cert/boletin/index.html@vulne=6487,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://www.csa.gov.sg/singcert/news/advisories-alerts/updates-for-openssl-heartbleed-vulnerabilty-for-end-users,http://heartbleed.com,threat-report-24th-march-2023.pdf
http://www.qcert.org/sites/default/files/public/alert_details_9042014_heartbleed.pdf,http://heartbleed.com,threat-report-24th-march-2023.pdf
https://creativecommons.org/publicdomain/zero/1.0/,http://heartbleed.com,threat-report-24th-march-2023.pdf
/heartbleed.svg,http://heartbleed.com,threat-report-24th-march-2023.pdf
