Links,DocumentID,From_PDF
https://www.crowdstrike.com/blog/author/crowdstrike-intelligence-team/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.crowdstrike.com/blog/category/counter-adversary-operations/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.crowdstrike.com/blog/analysis-of-intrusion-campaign-targeting-telecom-and-bpo-companies/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.crowdstrike.com/blog/analysis-of-intrusion-campaign-targeting-telecom-and-bpo-companies/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://arstechnica.com/information-technology/2022/10/how-a-microsoft-blunder-opened-millions-of-pcs-to-potent-malware-attacks/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.microsoft.com/en-us/security/blog/2021/12/08/improve-kernel-security-with-the-new-microsoft-vulnerable-and-malicious-driver-reporting-center/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://news.sophos.com/en-us/2022/10/04/blackbyte-ransomware-returns/amp/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://eclypsium.com/2019/08/10/screwed-drivers-signed-sealed-delivered/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.welivesecurity.com/2022/01/11/signed-kernel-drivers-unguarded-gateway-windows-core/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://supportportal.crowdstrike.com/s/article/Prevention-Policy-Best-Practice-Guidelines,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://supportportal.crowdstrike.com/s/article/Prevention-Policy-Best-Practice-Guidelines,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://falcon.crowdstrike.com/spotlight-v2/vulnerabilities/group-by/cve?filter=cve.id%3A%27CVE-2015-2291%27,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://falcon.us-2.crowdstrike.com/spotlight-v2/vulnerabilities/group-by/cve?filter=cve.id%3A%27CVE-2015-2291%27,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://falcon.eu-1.crowdstrike.com/spotlight-v2/vulnerabilities/group-by/cve?filter=cve.id%3A%27CVE-2015-2291%27,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://falcon.laggar.gcw.crowdstrike.com/spotlight-v2/vulnerabilities/group-by/cve?filter=cve.id%3A%27CVE-2015-2291%27,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://learn.microsoft.com/en-us/windows-hardware/drivers/bringup/device-guard-and-credential-guard,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.crowdstrike.com/wp-content/uploads/2023/01/Picture1-edited.png,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.crowdstrike.com/wp-content/uploads/2023/01/Picture2.png,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.crowdstrike.com/free-trial-guide/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.crowdstrike.com/global-threat-report/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.crowdstrike.com/resources/reports/threat-hunting-report/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://go.crowdstrike.com/threat-intelligence-briefing.html?utm_campaign=threatintelligence&utm_content=us&utm_medium=sem&utm_source=goog&utm_term=cyber%20threat%20intelligence&_bt=465670942471&_bk=cyber%20threat%20intelligence&_bm=e&_bn=g&_bg=108022039334&gclid=EAIaIQobChMIqsSdwZ-j7AIV9R6tBh23rQErEAAYASAAEgKc8fD_BwE&_ga=2.145914102.359113952.1606756854-1198667695.1606243810,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.crowdstrike.com/services/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.youtube.com/watch?v=oAGUHgtf7c8,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://go.crowdstrike.com/product-demo-platform.html,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://twitter.com/share?text=SCATTERED+SPIDER+Exploits+Windows+Security+Deficiencies+with+Bring-Your-Own-Vulnerable-Driver+Tactic+in+Attempt+to+Bypass+Endpoint+Security&url=https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.linkedin.com/shareArticle?mini=true&url=https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/&title=SCATTERED+SPIDER+Exploits+Windows+Security+Deficiencies+with+Bring-Your-Own-Vulnerable-Driver+Tactic+in+Attempt+to+Bypass+Endpoint+Security,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
/blog/crowdstrike-discovers-new-container-exploit/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
/blog/windows-restart-manager-part-2/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
/blog/windows-restart-manager-part-1/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.crowdstrike.com/blog/tech-center/how-to-visualize-your-data-using-the-logscale-api-part-one/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.crowdstrike.com/blog/patch-tuesday-analysis-january-2023/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.crowdstrike.com,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://twitter.com/CrowdStrike,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.facebook.com/CrowdStrike/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.linkedin.com/company/crowdstrike,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
http://www.youtube.com/user/CrowdStrike,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
https://www.crowdstrike.com/privacy-notice/,https://www.crowdstrike.com/blog/scattered-spider-attempts-to-avoid-detection-with-bring-your-own-vulnerable-driver-tactic/.,threat-report-24th-march-2023.pdf
