Links,Page,DocumentID,LinkType
stopransomware.gov,0,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,textlink
cisa.gov/tlp.,0,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,textlink
https://www.fbi.gov/contact-us/field-offices,0,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
mailto:Report@cisa.gov,0,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://www.cisa.gov/tlp,0,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://www.cisa.gov/sites/default/files/2023-09/AA23-263A.stix_.xml,0,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://www.cisa.gov/sites/default/files/2023-09/AA23-263A%20%23StopRansomware%20Snatch%20Ransomware.stix_.json,0,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://attack.mitre.org/versions/v13/matrices/enterprise/,1,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://www.cisa.gov/news-events/news/best-practices-mitre-attckr-mapping,1,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://github.com/cisagov/Decider/,1,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://attack.mitre.org/versions/v13/techniques/T1562/009/,1,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://www.databreaches.net/at-some-point-snatch-team-stopped-being-the-snatch-ransomware-gang-were-journalists-the-last-to-know/,1,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://attack.mitre.org/versions/v13/techniques/T1133/,1,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://attack.mitre.org/versions/v13/techniques/T1110/001/,1,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://attack.mitre.org/versions/v13/techniques/T1078/,1,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://attack.mitre.org/versions/v13/techniques/T1078/002/,1,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://attack.mitre.org/versions/v13/techniques/T1071/001/,1,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://attack.mitre.org/versions/v13/techniques/T1133/,1,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://attack.mitre.org/versions/v13/software/S0154/,1,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://attack.mitre.org/versions/v13/techniques/T1590/,2,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://attack.mitre.org/versions/v13/techniques/T1021/001/,2,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://attack.mitre.org/versions/v13/techniques/T1005/,2,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://attack.mitre.org/versions/v13/tactics/TA0010/,2,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://attack.mitre.org/versions/v13/techniques/T1486/,2,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://attack.mitre.org/versions/v13/techniques/T1562/001/,2,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
https://attack.mitre.org/versions/v13/techniques/T1036/,2,joint-cybersecurity-advisory-stopransomware-snatch-ransomware_0.pdf,hyperlink
