Links,Page,DocumentID,LinkType
fbi.gov/contact-us/field-offices.,0,aa23-352a-stopransomware-play-ransomware.pdf,textlink
stopransomware.gov,0,aa23-352a-stopransomware-play-ransomware.pdf,textlink
cisa.gov/tlp/.,0,aa23-352a-stopransomware-play-ransomware.pdf,textlink
http://www.fbi.gov/contact-us/field,0,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
mailto:Report@cisa.dhs.gov,0,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
http://www.us-cert.gov/tlp/,0,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://www.cisa.gov/stopransomware,0,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://www.cisa.gov/known-exploited-vulnerabilities-catalog,0,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://www.cisa.gov/known-exploited-vulnerabilities-catalog,0,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://www.cisa.gov/sites/default/files/2023-12/AA23-352A.stix_.xml,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://www.cisa.gov/sites/default/files/2023-12/AA23-352A-StopRansomware-Play-Ransomware.stix_.json,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://attack.mitre.org/versions/v14/matrices/enterprise/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://www.cisa.gov/news-events/news/best-practices-mitre-attckr-mapping,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://www.cisa.gov/news-events/news/best-practices-mitre-attckr-mapping,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://github.com/cisagov/Decider/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://attack.mitre.org/versions/v14/techniques/T1078/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://attack.mitre.org/versions/v14/techniques/T1190/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://nvd.nist.gov/vuln/detail/CVE-2018-13379,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://nvd.nist.gov/vuln/detail/CVE-2020-12812,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://nvd.nist.gov/vuln/detail/CVE-2022-41040,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://nvd.nist.gov/vuln/detail/CVE-2022-41040,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://nvd.nist.gov/vuln/detail/cve-2022-41082,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://attack.mitre.org/versions/v14/techniques/T1133/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://attack.mitre.org/versions/v14/software/S0552/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://attack.mitre.org/tactics/TA0007/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://symantec-enterprise-blogs.security.com/blogs/threat-intelligence/play-ransomware-volume-shadow-copy,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://attack.mitre.org/versions/v14/techniques/T1016/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://attack.mitre.org/versions/v14/techniques/T1518/001/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://attack.mitre.org/versions/v14/techniques/T1562/001/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://attack.mitre.org/versions/v14/techniques/T1070/001/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://attack.mitre.org/versions/v14/techniques/T1059/001/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://www.trendmicro.com/vinfo/us/security/news/ransomware-spotlight/ransomware-spotlight-play,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://attack.mitre.org/versions/v14/software/S0154/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://attack.mitre.org/versions/v14/software/S0029/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://attack.mitre.org/versions/v14/techniques/T1552/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://attack.mitre.org/versions/v14/software/S0002/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
https://attack.mitre.org/versions/v14/techniques/T1003/,1,aa23-352a-stopransomware-play-ransomware.pdf,hyperlink
