URL,Filename,DocumentID
http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2013:165:0041:0058:EN:PDF,LexUriServ.do,ENISA Threat Landscape 2016.pdf
http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32016L1148&from=EN,,ENISA Threat Landscape 2016.pdf
https://www.enisa.europa.eu/publications/enisa-threat-landscape-2014/at_download/fullReport,fullReport,ENISA Threat Landscape 2016.pdf
http://www.lockheedmartin.com/content/dam/lockheed/data/corporate/documents/LM-White-Paper-Intel-Driven-Defense.pdf,LM-White-Paper-Intel-Driven-Defense.pdf,ENISA Threat Landscape 2016.pdf
https://securelist.com/files/2016/06/KSN_Report_Ransomware_2014-2016_final_ENG.pdf,KSN_Report_Ransomware_2014-2016_final_ENG.pdf,ENISA Threat Landscape 2016.pdf
http://www.pandasecurity.com/mediacenter/src/uploads/2016/05/Pandalabs-2016-T1-EN-LR.pdf,Pandalabs-2016-T1-EN-LR.pdf,ENISA Threat Landscape 2016.pdf
https://webroot-cms-cdn.s3.amazonaws.com/4814/5954/2435/2016_cyberedge_group_cyberthreat_defense_report.pdf,2016_cyberedge_group_cyberthreat_defense_report.pdf,ENISA Threat Landscape 2016.pdf
https://www.forcepoint.com/sites/default/files/resources/files/report_jaku_analysis_of_botnet_campaign_en_0.pdf,report_jaku_analysis_of_botnet_campaign_en_0.pdf,ENISA Threat Landscape 2016.pdf
https://docs.apwg.org/reports/apwg_trends_report_q2_2016.pdf,apwg_trends_report_q2_2016.pdf,ENISA Threat Landscape 2016.pdf
https://kasperskycontenthub.com/securelist/files/2016/08/Spam-report_Q2-2016_final_ENG.pdf,Spam-report_Q2-2016_final_ENG.pdf,ENISA Threat Landscape 2016.pdf
http://resources.sei.cmu.edu/asset_files/TechnicalReport/2012_005_001_34033.pdf,2012_005_001_34033.pdf,ENISA Threat Landscape 2016.pdf
https://www.thehaguesecuritydelta.com/media/com_hsd/report/57/document/4aa6-3786enw.pdf,4aa6-3786enw.pdf,ENISA Threat Landscape 2016.pdf
http://documents.trendmicro.com/assets/guides/executive-brief-exploits-as-a-service.pdf,executive-brief-exploits-as-a-service.pdf,ENISA Threat Landscape 2016.pdf
http://documents.trendmicro.com/assets/guides/executive-brief-exploits-as-a-service.pdf,executive-brief-exploits-as-a-service.pdf,ENISA Threat Landscape 2016.pdf
https://www.enisa.europa.eu/publications/enisa-threat-landscape-2014/at_download/fullReport,fullReport,ENISA Threat Landscape 2016.pdf
https://securelist.com/files/2016/06/xDedic_marketplace_ENG.pdf,xDedic_marketplace_ENG.pdf,ENISA Threat Landscape 2016.pdf
https://www2.deloitte.com/content/dam/Deloitte/us/Documents/risk/us-aers-hacktivism.pdf,us-aers-hacktivism.pdf,ENISA Threat Landscape 2016.pdf
http://europolity.eu/wp-content/uploads/2016/07/Vol.-10.-No.-1.-2016-editat.7-23.pdf,Vol.-10.-No.-1.-2016-editat.7-23.pdf,ENISA Threat Landscape 2016.pdf
https://www2.deloitte.com/content/dam/Deloitte/uk/Documents/technology/deloitte-uk-cyber-risk.pdf,deloitte-uk-cyber-risk.pdf,ENISA Threat Landscape 2016.pdf
http://www.iisp.gatech.edu/sites/default/files/documents/2017_threats_report_finalblu-web.pdf,2017_threats_report_finalblu-web.pdf,ENISA Threat Landscape 2016.pdf
