URL,Filename,DocumentID
https://www.eda.europa.eu/docs/default-source/documents/mou---eda-enisa-cert-eu-ec3---23-05-18.pdf,mou---eda-enisa-cert-eu-ec3---23-05-18.pdf,ENISA Threat Landscape 2018.pdf
http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2013:165:0041:0058:EN:PDF,LexUriServ.do,ENISA Threat Landscape 2018.pdf
http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32016L1148&from=EN,,ENISA Threat Landscape 2018.pdf
https://repository.stcloudstate.edu/cgi/viewcontent.cgi?referer=https://www.google.com/&httpsredir=1&article=1085&context=msia_etds,viewcontent.cgi,ENISA Threat Landscape 2018.pdf
https://www.welivesecurity.com/wp-content/uploads/2018/09/ESET-LoJax.pdf,ESET-LoJax.pdf,ENISA Threat Landscape 2018.pdf
https://www.fortinet.com/content/dam/fortinet/assets/threat-reports/threat-report-q3-2018.pdf,threat-report-q3-2018.pdf,ENISA Threat Landscape 2018.pdf
https://www.fortinet.com/content/dam/fortinet/assets/threat-reports/Threat-Report-Q3-2017.pdf,Threat-Report-Q3-2017.pdf,ENISA Threat Landscape 2018.pdf
https://www.fortinet.com/content/dam/fortinet/assets/threat-reports/threat-report-q4-2017.pdf,threat-report-q4-2017.pdf,ENISA Threat Landscape 2018.pdf
https://www.fortinet.com/content/dam/fortinet/assets/threat-reports/threat-report-q3-2018.pdf,threat-report-q3-2018.pdf,ENISA Threat Landscape 2018.pdf
https://info.lookout.com/rs/051-ESQ-475/images/Lookout-Phishing-wp-us.pdf,Lookout-Phishing-wp-us.pdf,ENISA Threat Landscape 2018.pdf
https://docs.apwg.org/reports/apwg_trends_report_q1_2018.pdf,apwg_trends_report_q1_2018.pdf,ENISA Threat Landscape 2018.pdf
https://www.virusbulletin.com/uploads/pdf/magazine/2018/201806-vbspam-comparative.pdf,201806-vbspam-comparative.pdf,ENISA Threat Landscape 2018.pdf
https://go.recordedfuture.com/hubfs/reports/cta-2018-0327.pdf,cta-2018-0327.pdf,ENISA Threat Landscape 2018.pdf
https://www.cisco.com/c/dam/m/hu_hu/campaigns/security-hub/pdf/acr-2018.pdf,acr-2018.pdf,ENISA Threat Landscape 2018.pdf
https://www.fortinet.com/content/dam/fortinet/assets/threat-reports/threat-report-q3-2018.pdf,threat-report-q3-2018.pdf,ENISA Threat Landscape 2018.pdf
https://www.cisco.com/c/dam/m/hu_hu/campaigns/security-hub/pdf/acr-2018.pdf,acr-2018.pdf,ENISA Threat Landscape 2018.pdf
https://www.cisco.com/c/dam/m/hu_hu/campaigns/security-hub/pdf/acr-2018.pdf,acr-2018.pdf,ENISA Threat Landscape 2018.pdf
https://cdn.armor.com/app/uploads/2018/03/27222933/2018-Q1-Reports-BlackMarket-DIGITAL-min.pdf,2018-Q1-Reports-BlackMarket-DIGITAL-min.pdf,ENISA Threat Landscape 2018.pdf
https://www.europol.europa.eu/sites/default/files/documents/iocta_2018_0.pdf,iocta_2018_0.pdf,ENISA Threat Landscape 2018.pdf
https://www.forcepoint.com/sites/default/files/resources/files/whitepaper_practical_executives_guide_data_loss_prevention_en.pdf,whitepaper_practical_executives_guide_data_loss_prevention_en.pdf,ENISA Threat Landscape 2018.pdf
https://ics.kaspersky.com/media/2018-Kaspersky-ICS-Whitepaper.pdf,2018-Kaspersky-ICS-Whitepaper.pdf,ENISA Threat Landscape 2018.pdf
https://media.kaspersky.com/documents/business/brfwn/en/The-Kaspersky-Lab-Global-IT-Risk-Report_Kaspersky-Endpoint-Security-report.pdf,The-Kaspersky-Lab-Global-IT-Risk-Report_Kaspersky-Endpoint-Security-report.pdf,ENISA Threat Landscape 2018.pdf
