URL,Filename,DocumentID
http://www.bitdefender.com/media/materials/e-threats/en/H1_2012_E_Threat_Landscape_Report_Aug_6.pdf,H1_2012_E_Threat_Landscape_Report_Aug_6.pdf,ENISA Threat Landscape 2012.pdf
http://capec.mitre.org/documents/Attack_Patterns-Knowing_Your_Enemies_in_Order_to_Defeat_Them-Slides.pdf,Attack_Patterns-Knowing_Your_Enemies_in_Order_to_Defeat_Them-Slides.pdf,ENISA Threat Landscape 2012.pdf
https://files.pbworks.com/download/u0CHSgBuXL/webappsec/13247059/WASC-TC-v2_0.pdf,WASC-TC-v2_0.pdf,ENISA Threat Landscape 2012.pdf
https://www.fas.org/sgp/crs/terror/RL32114.pdf,RL32114.pdf,ENISA Threat Landscape 2012.pdf
https://www.usenix.org/system/files/conference/leet12/leet12-final10.pdf,leet12-final10.pdf,ENISA Threat Landscape 2012.pdf
https://www.usenix.org/system/files/conference/leet12/leet12-final13_0.pdf,leet12-final13_0.pdf,ENISA Threat Landscape 2012.pdf
https://downloads.cloudsecurityalliance.org/initiatives/top_threats/Top_Threats_Cloud_Computing_Survey_2012.pdf,Top_Threats_Cloud_Computing_Survey_2012.pdf,ENISA Threat Landscape 2012.pdf
http://cseweb.ucsd.edu/~hovav/dist/cloudsec.pdf,cloudsec.pdf,ENISA Threat Landscape 2012.pdf
https://downloads.cloudsecurityalliance.org/initiatives/bdwg/Big_Data_Top_Ten_v1.pdf,Big_Data_Top_Ten_v1.pdf,ENISA Threat Landscape 2012.pdf
http://www.f-secure.com/weblog/archives/MobileThreatReport_Q2_2012.pdf,MobileThreatReport_Q2_2012.pdf,ENISA Threat Landscape 2012.pdf
http://www.bitdefender.com/media/materials/e-threats/en/H1_2012_E_Threat_Landscape_Report_Aug_6.pdf,H1_2012_E_Threat_Landscape_Report_Aug_6.pdf,ENISA Threat Landscape 2012.pdf
http://www.f-secure.com/weblog/archives/MobileThreatReport_Q1_2012.pdf,MobileThreatReport_Q1_2012.pdf,ENISA Threat Landscape 2012.pdf
http://image.ahnlab.com/global/upload/download/asecreport/ASEC_Report_Vol.27_Eng.pdf,ASEC_Report_Vol.27_Eng.pdf,ENISA Threat Landscape 2012.pdf
http://image.ahnlab.com/global/upload/download/asecreport/ASEC_Report_Vol.30_Eng.pdf,ASEC_Report_Vol.30_Eng.pdf,ENISA Threat Landscape 2012.pdf
http://image.ahnlab.com/global/upload/download/asecreport/ASEC_Report_Vol.24_Eng.pdf,ASEC_Report_Vol.24_Eng.pdf,ENISA Threat Landscape 2012.pdf
http://www.clusit.it/docs/rt67d_o23xfrsh9IIE.pdf,rt67d_o23xfrsh9IIE.pdf,ENISA Threat Landscape 2012.pdf
http://www.news.admin.ch/NSBSubscriber/message/attachments/28312.pdf,28312.pdf,ENISA Threat Landscape 2012.pdf
http://www.imperva.com/docs/HII_Denial_of_Service_Attacks-Trends_Techniques_and_Technologies.pdf,HII_Denial_of_Service_Attacks-Trends_Techniques_and_Technologies.pdf,ENISA Threat Landscape 2012.pdf
http://www.techdata.com/arbornetworks/files/Arbor%20Security%20Report%202012.pdf,Arbor Security Report 2012.pdf,ENISA Threat Landscape 2012.pdf
http://www.imperva.com/docs/HI_Security_Trends_2012.pdf,HI_Security_Trends_2012.pdf,ENISA Threat Landscape 2012.pdf
https://downloads.cloudsecurityalliance.org/initiatives/mobile/top_threats_mobile_CSA.pdf,top_threats_mobile_CSA.pdf,ENISA Threat Landscape 2012.pdf
http://www.enisa.europa.eu/media/news-items/operation-black-tulip,operation-black-tulip,ENISA Threat Landscape 2012.pdf
