URL,Filename,DocumentID
http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2013:165:0041:0058:EN:PDF,LexUriServ.do,ENISA Threat Landscape 2014.pdf
http://docs.apwg.org/reports/apwg_trends_report_q2_2014.pdf,apwg_trends_report_q2_2014.pdf,ENISA Threat Landscape 2014.pdf
http://www2.fireeye.com/rs/fireye/images/fireeye-real-world-assessment.pdf,fireeye-real-world-assessment.pdf,ENISA Threat Landscape 2014.pdf
http://www.europarl.europa.eu/document/activities/cont/201405/20140515ATT84137/20140515ATT84137EN.pdf,20140515ATT84137EN.pdf,ENISA Threat Landscape 2014.pdf
http://www.websense.com/assets/reports/report-ponemon-2014-part2-exposing-cybersecurity-cracks-en.pdf,report-ponemon-2014-part2-exposing-cybersecurity-cracks-en.pdf,ENISA Threat Landscape 2014.pdf
http://www.ftc.gov/system/files/documents/reports/consumer-sentinel-network-data-book-january-december-2013/sentinel-cy2013.pdf,sentinel-cy2013.pdf,ENISA Threat Landscape 2014.pdf
http://about-threats.trendmicro.com/resources/threat-intelligence/targeted-attack-trends/rpt-targeted-attack-trends-2h-2013.pdf,rpt-targeted-attack-trends-2h-2013.pdf,ENISA Threat Landscape 2014.pdf
http://media.kaspersky.com/en/IT_Security_Risks_Survey_2014_Global_report.pdf,IT_Security_Risks_Survey_2014_Global_report.pdf,ENISA Threat Landscape 2014.pdf
https://www.virusbtn.com/files/StewartCross-VB2013.pdf,StewartCross-VB2013.pdf,ENISA Threat Landscape 2014.pdf
http://www.ripublication.com/irph/ijict_spl/ijictv4n3spl_06.pdf,ijictv4n3spl_06.pdf,ENISA Threat Landscape 2014.pdf
https://www.europol.europa.eu/sites/default/files/publications/iocta2014_summary_findings_and_recommendations.pdf,iocta2014_summary_findings_and_recommendations.pdf,ENISA Threat Landscape 2014.pdf
http://www2.fireeye.com/rs/fireye/images/fireeye-real-world-assessment.pdf,fireeye-real-world-assessment.pdf,ENISA Threat Landscape 2014.pdf
http://csrc.nist.gov/publications/drafts/800-150/sp800_150_draft.pdf,sp800_150_draft.pdf,ENISA Threat Landscape 2014.pdf
http://krebsonsecurity.com/wp-content/uploads/2014/01/Inside-a-Targeted-Point-of-Sale-Data-Breach.pdf,Inside-a-Targeted-Point-of-Sale-Data-Breach.pdf,ENISA Threat Landscape 2014.pdf
https://www.usenix.org/legacy/event/hotbots07/tech/full_papers/provos/provos.pdf,provos.pdf,ENISA Threat Landscape 2014.pdf
https://blog.mrg-effitas.com/wp-content/uploads/2014/11/Crysys_MRG_APT_detection_test_2014.pdf,Crysys_MRG_APT_detection_test_2014.pdf,ENISA Threat Landscape 2014.pdf
https://www.usenix.org/system/files/conference/usenixsecurity13/sec13-paper_wang-updated-8-23-13.pdf,sec13-paper_wang-updated-8-23-13.pdf,ENISA Threat Landscape 2014.pdf
http://enterprise-encryption.vormetric.com/rs/vormetric/images/Global-Insider-Threat-WEB.pdf,Global-Insider-Threat-WEB.pdf,ENISA Threat Landscape 2014.pdf
https://www.europol.europa.eu/sites/default/files/publications/ec3_first_year_report.pdf,ec3_first_year_report.pdf,ENISA Threat Landscape 2014.pdf
http://insct.syr.edu/wp-content/uploads/2014/03/Managing_Cybersecurity_Threats_Capstone.pdf,Managing_Cybersecurity_Threats_Capstone.pdf,ENISA Threat Landscape 2014.pdf
http://www.ftc.gov/system/files/documents/reports/consumer-sentinel-network-data-book-january-december-2013/sentinel-cy2013.pdf,sentinel-cy2013.pdf,ENISA Threat Landscape 2014.pdf
http://webstore.iec.ch/preview/info_iec62045-1%7Bed1.0%7Den.pdf,info_iec62045-1{ed1.0}en.pdf,ENISA Threat Landscape 2014.pdf
http://www.societalsecurity.eu/uploads/Articles/2014_Boin%20Ekengren%20Rhinard_Sensemaking_FHS%20Book.pdf,2014_Boin Ekengren Rhinard_Sensemaking_FHS Book.pdf,ENISA Threat Landscape 2014.pdf
http://cryptome.org/2014/10/csan-4.pdf,csan-4.pdf,ENISA Threat Landscape 2014.pdf
https://www.usenix.org/system/files/conference/usenixsecurity14/sec14-paper-soska.pdf,sec14-paper-soska.pdf,ENISA Threat Landscape 2014.pdf
https://www.eecs.berkeley.edu/~sa499/papers/oakland2014-underground.pdf,oakland2014-underground.pdf,ENISA Threat Landscape 2014.pdf
