URL,Filename,DocumentID
http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2013:165:0041:0058:EN:PDF,LexUriServ.do,ENISA Threat Landscape 2015.pdf
https://www.first.org/resources/papers/conf2015/first_2015_marinos-louis-enisa-threat-landscape_20150630.pdf,first_2015_marinos-louis-enisa-threat-landscape_20150630.pdf,ENISA Threat Landscape 2015.pdf
http://opensecurityarchitecture.org/cms/images/OSA_images/TC_Comparison.pdf,TC_Comparison.pdf,ENISA Threat Landscape 2015.pdf
http://www.pandasecurity.com/mediacenter/src/uploads/2014/07/Pandalabs-2015-Q2-EN.pdf,Pandalabs-2015-Q2-EN.pdf,ENISA Threat Landscape 2015.pdf
http://www.cisco.com/web/offers/pdfs/cisco-msr-2015.pdf,cisco-msr-2015.pdf,ENISA Threat Landscape 2015.pdf
https://www.sophos.com/en-us/threat-center/medialibrary/PDFs/other/sophos-trends-and-predictions-2015.pdf?cmp=70130000001xKqzAAE,sophos-trends-and-predictions-2015.pdf,ENISA Threat Landscape 2015.pdf
http://www.ic3.gov/media/2015/150910.aspx,150910.aspx,ENISA Threat Landscape 2015.pdf
https://media.kaspersky.com/en/B2B-International-2014-Survey-DDoS-Summary-Report.pdf,B2B-International-2014-Survey-DDoS-Summary-Report.pdf,ENISA Threat Landscape 2015.pdf
http://media.kaspersky.com/pdf/it-risks-survey-report-cost-of-security-breaches.pdf,it-risks-survey-report-cost-of-security-breaches.pdf,ENISA Threat Landscape 2015.pdf
http://media.kaspersky.com/pdf/b2b/A_Best_Practice_Guide_to_Mobile_Security_MDM_and_MAM_2015.pdf,A_Best_Practice_Guide_to_Mobile_Security_MDM_and_MAM_2015.pdf,ENISA Threat Landscape 2015.pdf
http://resources.sei.cmu.edu/asset_files/TechnicalReport/2012_005_001_34033.pdf,2012_005_001_34033.pdf,ENISA Threat Landscape 2015.pdf
https://www.owasp.org/images/c/c3/Top10PrivacyRisks_IAPP_Summit_2015.pdf,Top10PrivacyRisks_IAPP_Summit_2015.pdf,ENISA Threat Landscape 2015.pdf
https://www.blackhat.com/docs/us-15/materials/us-15-Zhang-Fingerprints-On-Mobile-Devices-Abusing-And-Leaking-wp.pdf,us-15-Zhang-Fingerprints-On-Mobile-Devices-Abusing-And-Leaking-wp.pdf,ENISA Threat Landscape 2015.pdf
http://www.iisp.gatech.edu/sites/default/files/documents/2016_georgiatech_cyberthreatsreport_onlinescroll.pdf,2016_georgiatech_cyberthreatsreport_onlinescroll.pdf,ENISA Threat Landscape 2015.pdf
http://media.kaspersky.com/pdf/it-risks-survey-report-cost-of-security-breaches.pdf,it-risks-survey-report-cost-of-security-breaches.pdf,ENISA Threat Landscape 2015.pdf
https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf,rpt-apt30.pdf,ENISA Threat Landscape 2015.pdf
https://www.f-secure.com/documents/996508/1030745/dukes_whitepaper.pdf,dukes_whitepaper.pdf,ENISA Threat Landscape 2015.pdf
https://www.enisa.europa.eu/activities/identity-and-trust/library/presentations/june2015/06%20Gorniak%20TSP-CAB%20ENISA,06 Gorniak TSP-CAB ENISA,ENISA Threat Landscape 2015.pdf
https://hbr.org/resources/pdfs/comm/verizon/19319_HBR_Report_Verizon_Cloud_6.pdf,19319_HBR_Report_Verizon_Cloud_6.pdf,ENISA Threat Landscape 2015.pdf
https://www.ftc.gov/system/files/documents/reports/federal-trade-commission-staff-report-november-2013-workshop-entitled-internet-things-privacy/150127iotrpt.pdf,150127iotrpt.pdf,ENISA Threat Landscape 2015.pdf
https://people.csail.mit.edu/mjulia/publications/Covert_Communication_in_Mobile_Applications_2015.pdf,Covert_Communication_in_Mobile_Applications_2015.pdf,ENISA Threat Landscape 2015.pdf
http://arxiv.org/pdf/1406.0440.pdf,1406.0440.pdf,ENISA Threat Landscape 2015.pdf
https://www.ietf.org/proceedings/87/slides/slides-87-sdnrg-2.pdf,slides-87-sdnrg-2.pdf,ENISA Threat Landscape 2015.pdf
